0
辛夷坞:致青春作品全集 全五册  （全新修订版套装：致我们终将逝去的青春/我在回忆里等你/许我向你看(上下）/原来/山月不知心底事。）
http://product.dangdang.com/product.aspx?product_id=22801989#ddclick?act=click&pos=22801989_12_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
13
华胥引（新版） （唐七公子历时两年，感动千万读者的口碑之作。蔡康永，方文山，许常德，胡歌，姚谦  重磅推荐）
http://product.dangdang.com/product.aspx?product_id=22820887#ddclick?act=click&pos=22820887_13_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
14
《夏至未至》2010年修订版
http://product.dangdang.com/product.aspx?product_id=20814183#ddclick?act=click&pos=20814183_14_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
15
那些回不去的年少时光：新版（史上最受欢迎的青春怀旧小说，桐华经典言情作品，写给年少自己的书。唯美礼盒套装，全文修正，全二册完美收藏，纪念我们共同的青春和成长。）
http://product.dangdang.com/product.aspx?product_id=23173027#ddclick?act=click&pos=23173027_15_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
16
何以笙箫默（七周年精装珍藏版当当独家发售！顾漫七周年巨献：近万字番外+4张精美明信片+唯美随书海报+经典配图均由eno绘画！）
http://product.dangdang.com/product.aspx?product_id=21001161#ddclick?act=click&pos=21001161_16_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
17
后宫·如懿传.3（后宫小说始祖、热播剧《甄嬛传》续篇，揭秘乾隆废后乌拉那拉氏离奇的一生！当当独家赠送精美手绘宫廷卡片！卡片图案随机抽送。孙俪、蔡少芬、张晓龙、蒋欣倾情推荐！）
http://product.dangdang.com/product.aspx?product_id=23227598#ddclick?act=click&pos=23227598_18_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
18
幻城（郭敬明 作品）
http://product.dangdang.com/product.aspx?product_id=20177567#ddclick?act=click&pos=20177567_19_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
19
原来（暖伤青春代言人辛夷坞2011年全新力作，22万字飙泪旅程！随书附赠全彩珍藏记事本）
http://product.dangdang.com/product.aspx?product_id=22533605#ddclick?act=click&pos=22533605_20_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
20
最小说（2013年6月总第137期）（杨幂、郭采洁等明星独家剧照，郭敬明领衔“小时代影像日记特别版”，尽在本期特别附赠《ZUI Silence》）
http://product.dangdang.com/product.aspx?product_id=23254371#ddclick?act=click&pos=23254371_21_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
21
你好，旧时光（三周年完美纪念版，套装全三册，全新番外&amp;彩插，随书附赠同名主打歌CD，八月长安唯一授权，振华高中三部曲第一部。豆瓣读书评分最高的青春小说，写给每个人的成长之书）
http://product.dangdang.com/product.aspx?product_id=22848047#ddclick?act=click&pos=22848047_22_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
22
沙海（盗墓笔记后传奇：闷油瓶遗留线索，黑眼镜只身犯险，解雨臣暗布迷局。南派三叔2013新春献礼。随书附赠当当独家限量版吴邪带仔日历卡，数量有限，送完为止）
http://product.dangdang.com/product.aspx?product_id=23176551#ddclick?act=click&pos=23176551_23_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
23
三生三世十里桃花（新版 ）（畅销四年，唐七公子首度修订，续写全新番外，震撼揭秘桃花未完结局，随书附赠精致唯美桃花签。）
http://product.dangdang.com/product.aspx?product_id=22875437#ddclick?act=click&pos=22875437_24_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
24
那些女生该懂的事（饶雪漫2012全新力作！国内第一本女生自我修复秘笈！作者首次曝光写给自己的信件，50个私家秘方问诊万千青春少女，一本最值得拥有的女生万能手册！）
http://product.dangdang.com/product.aspx?product_id=22898690#ddclick?act=click&pos=22898690_25_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
25
大漠谣·新版（当当网独家赠送大漠谣原创剧情歌CD，桐华历时五年全新修订，比肩《步步惊心》的古言必读经典，赠送手绘鸳鸯藤典藏卡片）（人气偶像胡歌，刘诗诗，彭于晏联袂出演同名电视剧）
http://product.dangdang.com/product.aspx?product_id=22634797#ddclick?act=click&pos=22634797_26_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
26
《许我向你看》（上下册）（辛夷坞最新签约--全国独家新增番外《心结》、《庄娴》，豪华精装修订版）
http://product.dangdang.com/product.aspx?product_id=22477695#ddclick?act=click&pos=22477695_27_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
27
这些都是你给我的爱Ⅰ＋Ⅱ经典套装（当当网全国独家赠送温馨贴纸，郭敬明旗下顶级畅销作家“治愈系小王子”安东尼携手插画家echo，必将刷新第一部高达80万册的销量神话！）
http://product.dangdang.com/product.aspx?product_id=22822087#ddclick?act=click&pos=22822087_28_2_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
28
最美的时光（桐华《步步惊心》《大漠谣》《回不去的年少时光》后，最浪漫、最虐心都市爱情小说。每个人成长，都有一段最美的时光，无关得失，只因纯粹去爱，无悔付出。）
http://product.dangdang.com/product.aspx?product_id=22820945#ddclick?act=click&pos=22820945_29_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
29
三生三世 枕上书 （唐七公子，强势归来，《三生三世 十里桃花》姐妹篇，当当网全国独家插图珍藏版 ·随书附赠珍藏CD：唯美古风音乐天后董贞跨界演唱同名主题曲）
http://product.dangdang.com/product.aspx?product_id=22742927#ddclick?act=click&pos=22742927_30_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
30
小时代1.0
http://product.dangdang.com/product.aspx?product_id=20320834#ddclick?act=click&pos=20320834_31_2_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
31
花千骨（新版·全二册）（畅销书作家果果历时三年精心修订，极致收藏版。续写全新番外，震撼揭秘花千骨与白子画未了缘！仙侠言情史上两大奇书之一，百万读者落泪推荐过的古典虐心文。）
http://product.dangdang.com/product.aspx?product_id=22921199#ddclick?act=click&pos=22921199_32_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
32
归离·华丽终结（美籍华人作家十四夜浓情巨献，媲美《华胥引》《步步惊心》的畅销绝恋经典。五年期盼，华丽终结；天下归一，双子不离！伊吹五月手绘、典藏古风卡片、签名版海报·悦读纪·）
http://product.dangdang.com/product.aspx?product_id=23238575#ddclick?act=click&pos=23238575_33_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
33
悲伤逆流成河——郭敬明作品，全新收录最新番外篇章《黑暗源泉》及创新手记《对他说》
http://product.dangdang.com/product.aspx?product_id=20102325#ddclick?act=click&pos=20102325_34_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
34
龙族3:黑月之潮(上) （《知音漫客》周刊、《漫客小说绘》漫画&amp;小说火热连载中，千万读者热烈追捧！所有人都在追看《龙族》——最经典的热血幻想小说，十年一遇，没有之一！）
http://product.dangdang.com/product.aspx?product_id=23050483#ddclick?act=click&pos=23050483_35_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
35
蚀心者（当女人爱时 男人当知畏惧 因为这时她牺牲一切 辛夷坞历时5年风格大作！当当独家赠送赵薇导演《致我们终将逝去的青春》电影工作照及《蚀心者》主题曲歌词卡1张！）
http://product.dangdang.com/product.aspx?product_id=22916757#ddclick?act=click&pos=22916757_36_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
36
南音（上、下套装）（笛安新作，与《西决》《东霓》并称“龙城三部曲”完结篇。刘震云、张抗抗、张颐武、白烨、郭敬明倾情推荐！当当独家特供）
http://product.dangdang.com/product.aspx?product_id=22569361#ddclick?act=click&pos=22569361_37_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
37
《我在回忆里等你》（辛夷坞最新签约，豪华精装版，新增全国独家番外《打醋的女孩》）
http://product.dangdang.com/product.aspx?product_id=22471874#ddclick?act=click&pos=22471874_38_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
38
我亦飘零久（畅销作家独木舟新作：一路孤独行走，十年青春剖白，原来人世冷暖，只如盲人摸象。——当当独家定制赠品绘本《一个人的四季》随机赠送）
http://product.dangdang.com/product.aspx?product_id=22923894#ddclick?act=click&pos=22923894_39_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
39
曾许诺·殇（既不守诺，何必许诺！2011年最畅销言情巅峰之作，《曾许诺》完美大结局，桐华回归古言最强音）
http://product.dangdang.com/product.aspx?product_id=21074084#ddclick?act=click&pos=21074084_40_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
40
悟空传·完美纪念版--十年今何在全新演绎《悟空传》，最新番外首次面世，写尽不朽青春宿命之下的自由与理想，爱情与感动。影响千万读者的共同回忆，百位名人落泪推荐！
http://product.dangdang.com/product.aspx?product_id=21096162#ddclick?act=click&pos=21096162_41_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
41
君子之交(全二册)（蓝淋代表作|当当网限量版：随机加赠全套《君子之交》大尺寸繁体版封面图精美珍藏卡  |随书附赠精美册子，内有蓝淋为本书特别创作的【圆满纪】
http://product.dangdang.com/product.aspx?product_id=23248063#ddclick?act=click&pos=23248063_42_2_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
42
微微一笑很倾城（《骄阳似我》之前，顾漫最萌最爱欢迎作品，读一分钟就会快乐的爱情！）
http://product.dangdang.com/product.aspx?product_id=20637692#ddclick?act=click&pos=20637692_43_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
43
曾许诺--桐华回归古言最强音：今世做过最骄傲的事，是对你爱的承诺！《步步惊心》《云中歌》后再现浩大恩怨、纠结爱恨、完美男人！
http://product.dangdang.com/product.aspx?product_id=21032099#ddclick?act=click&pos=21032099_44_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
44
锦绣妃途（“温情派”小说小第一人不游泳的小鱼巅峰之作震撼上市！常年雄踞潇湘书院订阅榜TOP1，总订榜NO.5！小小庶女，机智如狐，玩了相府玩王府，权谋天下！·悦读纪）
http://product.dangdang.com/product.aspx?product_id=23234659#ddclick?act=click&pos=23234659_45_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
45
庶女攻略（1-7） （全7册大结局！独家赠送《庶女心经》！内附全新番外，《后宫甄嬛传》作者流潋紫唯一推荐宅斗巅峰之作，像甄嬛一样智慧，如大长今般励志）
http://product.dangdang.com/product.aspx?product_id=23268410#ddclick?act=click&pos=23268410_47_1_p&cat=01.01.08.00.00.00&key=&qinfo=&pinfo=12480_1_48&minfo=&ninfo=&custid=&permid=&ref=&rcount=&type=&t=1372769436000
